College Code,College Name,Choice Code,Course Name,District,College Type,GOPEN-I-r,GOPEN-I-p,GOPEN-II-r,GOPEN-II-p,GOPEN-MI-r,GOPEN-MI-p,GOPEN-I-Non-PWD-DEF-r,GOPEN-I-Non-PWD-DEF-p,GOPEN-VII-r,GOPEN-VII-p,GSC-I-r,GSC-I-p,GSC-II-r,GSC-II-p,GSC-MI-r,GSC-MI-p,GSC-I-Non-PWD-DEF-r,GSC-I-Non-PWD-DEF-p,GSC-VII-r,GSC-VII-p,GST-I-r,GST-I-p,GST-II-r,GST-II-p,GST-MI-r,GST-MI-p,GST-I-Non-PWD-DEF-r,GST-I-Non-PWD-DEF-p,GST-VII-r,GST-VII-p,GNTA-I-r,GNTA-I-p,GNTA-II-r,GNTA-II-p,GNTA-MI-r,GNTA-MI-p,GNTA-I-Non-PWD-DEF-r,GNTA-I-Non-PWD-DEF-p,GNTA-VII-r,GNTA-VII-p,GNTB-I-r,GNTB-I-p,GNTB-II-r,GNTB-II-p,GNTB-MI-r,GNTB-MI-p,GNTB-I-Non-PWD-DEF-r,GNTB-I-Non-PWD-DEF-p,GNTB-VII-r,GNTB-VII-p,GNTC-I-r,GNTC-I-p,GNTC-II-r,GNTC-II-p,GNTC-MI-r,GNTC-MI-p,GNTC-I-Non-PWD-DEF-r,GNTC-I-Non-PWD-DEF-p,GNTC-VII-r,GNTC-VII-p,GNTD-I-r,GNTD-I-p,GNTD-II-r,GNTD-II-p,GNTD-MI-r,GNTD-MI-p,GNTD-I-Non-PWD-DEF-r,GNTD-I-Non-PWD-DEF-p,GNTD-VII-r,GNTD-VII-p,GOBC-I-r,GOBC-I-p,GOBC-II-r,GOBC-II-p,GOBC-MI-r,GOBC-MI-p,GOBC-I-Non-PWD-DEF-r,GOBC-I-Non-PWD-DEF-p,GOBC-VII-r,GOBC-VII-p,LOPEN-I-r,LOPEN-I-p,LOPEN-II-r,LOPEN-II-p,LOPEN-MI-r,LOPEN-MI-p,LOPEN-I-Non-PWD-DEF-r,LOPEN-I-Non-PWD-DEF-p,LOPEN-VII-r,LOPEN-VII-p,LSC-I-r,LSC-I-p,LSC-II-r,LSC-II-p,LSC-MI-r,LSC-MI-p,LSC-I-Non-PWD-DEF-r,LSC-I-Non-PWD-DEF-p,LSC-VII-r,LSC-VII-p,LST-I-r,LST-I-p,LST-II-r,LST-II-p,LST-MI-r,LST-MI-p,LST-I-Non-PWD-DEF-r,LST-I-Non-PWD-DEF-p,LST-VII-r,LST-VII-p,LNTA-I-r,LNTA-I-p,LNTA-II-r,LNTA-II-p,LNTA-MI-r,LNTA-MI-p,LNTA-I-Non-PWD-DEF-r,LNTA-I-Non-PWD-DEF-p,LNTA-VII-r,LNTA-VII-p,LNTB-I-r,LNTB-I-p,LNTB-II-r,LNTB-II-p,LNTB-MI-r,LNTB-MI-p,LNTB-I-Non-PWD-DEF-r,LNTB-I-Non-PWD-DEF-p,LNTB-VII-r,LNTB-VII-p,LNTC-I-r,LNTC-I-p,LNTC-II-r,LNTC-II-p,LNTC-MI-r,LNTC-MI-p,LNTC-I-Non-PWD-DEF-r,LNTC-I-Non-PWD-DEF-p,LNTC-VII-r,LNTC-VII-p,LNTD-I-r,LNTD-I-p,LNTD-II-r,LNTD-II-p,LNTD-MI-r,LNTD-MI-p,LNTD-I-Non-PWD-DEF-r,LNTD-I-Non-PWD-DEF-p,LNTD-VII-r,LNTD-VII-p,LOBC-I-r,LOBC-I-p,LOBC-II-r,LOBC-II-p,LOBC-MI-r,LOBC-MI-p,LOBC-I-Non-PWD-DEF-r,LOBC-I-Non-PWD-DEF-p,LOBC-VII-r,LOBC-VII-p,DEF-O-I-r,DEF-O-I-p,DEF-O-II-r,DEF-O-II-p,DEF-O-MI-r,DEF-O-MI-p,DEF-O-I-Non-PWD-DEF-r,DEF-O-I-Non-PWD-DEF-p,DEF-O-VII-r,DEF-O-VII-p,EWS-I-r,EWS-I-p,EWS-II-r,EWS-II-p,EWS-MI-r,EWS-MI-p,EWS-I-Non-PWD-DEF-r,EWS-I-Non-PWD-DEF-p,EWS-VII-r,EWS-VII-p,PWD-O-I-r,PWD-O-I-p,PWD-O-II-r,PWD-O-II-p,PWD-O-MI-r,PWD-O-MI-p,PWD-O-I-Non-PWD-DEF-r,PWD-O-I-Non-PWD-DEF-p,PWD-O-VII-r,PWD-O-VII-p,MI-I-r,MI-I-p,MI-II-r,MI-II-p,MI-MI-r,MI-MI-p,MI-I-Non-PWD-DEF-r,MI-I-Non-PWD-DEF-p,MI-VII-r,MI-VII-p,PWDR-SC-I-r,PWDR-SC-I-p,PWDR-SC-II-r,PWDR-SC-II-p,PWDR-SC-MI-r,PWDR-SC-MI-p,PWDR-SC-I-Non-PWD-DEF-r,PWDR-SC-I-Non-PWD-DEF-p,PWDR-SC-VII-r,PWDR-SC-VII-p,PWDR-OBC-I-r,PWDR-OBC-I-p,PWDR-OBC-II-r,PWDR-OBC-II-p,PWDR-OBC-MI-r,PWDR-OBC-MI-p,PWDR-OBC-I-Non-PWD-DEF-r,PWDR-OBC-I-Non-PWD-DEF-p,PWDR-OBC-VII-r,PWDR-OBC-VII-p,DEFR-OBC-I-r,DEFR-OBC-I-p,DEFR-OBC-II-r,DEFR-OBC-II-p,DEFR-OBC-MI-r,DEFR-OBC-MI-p,DEFR-OBC-I-Non-PWD-DEF-r,DEFR-OBC-I-Non-PWD-DEF-p,DEFR-OBC-VII-r,DEFR-OBC-VII-p,MI-MH-I-r,MI-MH-I-p,MI-MH-II-r,MI-MH-II-p,MI-MH-MI-r,MI-MH-MI-p,MI-MH-I-Non-PWD-DEF-r,MI-MH-I-Non-PWD-DEF-p,MI-MH-VII-r,MI-MH-VII-p,ORP-I-r,ORP-I-p,ORP-II-r,ORP-II-p,ORP-MI-r,ORP-MI-p,ORP-I-Non-PWD-DEF-r,ORP-I-Non-PWD-DEF-p,ORP-VII-r,ORP-VII-p,PWD-OBC-I-r,PWD-OBC-I-p,PWD-OBC-II-r,PWD-OBC-II-p,PWD-OBC-MI-r,PWD-OBC-MI-p,PWD-OBC-I-Non-PWD-DEF-r,PWD-OBC-I-Non-PWD-DEF-p,PWD-OBC-VII-r,PWD-OBC-VII-p,DEF-OBC-I-r,DEF-OBC-I-p,DEF-OBC-II-r,DEF-OBC-II-p,DEF-OBC-MI-r,DEF-OBC-MI-p,DEF-OBC-I-Non-PWD-DEF-r,DEF-OBC-I-Non-PWD-DEF-p,DEF-OBC-VII-r,DEF-OBC-VII-p
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513924510,Computer Engineering,Ahmednagar,Un-Aided,5354,84.91,,,,,,,,,13174,79.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5547,84.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34372,68.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4983,85.26,,,,,,,,,,,,,,,,,,,4382,85.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513924610,Information Technology,Ahmednagar,Un-Aided,7029,83.43,,,,,,,,,19744,75.71,,,,,,,,,,,,,,,,,,,15235,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7198,83.26,,,,,,,,,3749,86.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7715,82.86,,,,,,,,,,,,,,,,,,,6740,83.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513937210,Electronics and Telecommunication Engg,Ahmednagar,Un-Aided,13998,78.69,,,,,,,,,24699,73.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17801,76.65,,,,,,,,,,,,,,,,,,,14496,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34186,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16708,77.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513946410,Instrumentation and Control Engineering,Ahmednagar,Un-Aided,14942,78.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17175,76.96,,,,,,,,,9090,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25922,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513950710,Chemical Engineering,Ahmednagar,Un-Aided,9692,81.39,,,,,,,,,29297,71.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15510,77.83,,,,,,,,,,,18667,76.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18984,76.06,,,,,,,,,,,,,,,,,17971,76.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513961210,Mechanical Engineering,Ahmednagar,Un-Aided,19035,76.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30252,70.8,,,,,,,,,,,,,,,,,,,20314,75.49,,,,,,,,,,,,,,,,,,,,,20671,75.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31291,70.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513984410,Electronics and Computer Engineering,Ahmednagar,Un-Aided,9373,81.63,,,,,,,,,24607,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10195,81.06,,,,,,,,,12650,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12746,79.43,,,,,,,,,,,,,,,,,,,9021,81.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"5139 Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar. (Un-Aided)",513991610,Automation and Robotics,Ahmednagar,Un-Aided,15062,78.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18032,76.53,,,,,,,,,,,,,,,,,,,19299,75.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515119110,Civil Engineering,Nashik,Un-Aided,12084,79.84,,,,,,,,,21565,75,,,,,,,,,21041,75.16,,,,,,,,,19354,75.89,,,,,,,,,,,,,,,,,,,24006,73.79,,,,,,,,,,,,,,,,,,,17300,76.89,,,,,,,,,8711,82.11,,,,,,,,,16758,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16978,77.05,,,,,,,,,,,,,,,,,,,24588,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515124510,Computer Engineering,Nashik,Un-Aided,3308,87.14,,,,,,,,,10235,81.03,,,,,,,,,5188,85.09,,,,,,,,,15452,77.88,,,,,,,,,,,,,,,,,,,9204,81.75,,,,,,,,,,,,,,,,,,,3563,86.81,,,,,,,,,3025,87.54,,,,,,,,,3532,86.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276,87.2,,,,,,,,,11789,80.06,,,,,,,,,3868,86.46,,,,,,,,,25613,73.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515124610,Information Technology,Nashik,Un-Aided,4008,86.31,,,,,,,,,,,,,,,,,,,10572,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6186,84.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10080,81.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,86.31,,,,,,,,,,,,,,,,,,,2706,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515129310,Electrical Engineering,Nashik,Un-Aided,8493,82.28,,,,,,,,,16439,77.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10698,80.72,,,,,,,,,10696,80.72,,,,,,,,,14767,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19601,75.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9091,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515137210,Electronics and Telecommunication Engg,Nashik,Un-Aided,10081,81.13,,,,,,,,,21615,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10474,80.88,,,,,,,,,9603,81.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10048,81.14,,,,,,,,,,,,,,,,,,,7902,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515161210,Mechanical Engineering,Nashik,Un-Aided,13526,78.97,,,,,,,,,25349,73.19,,,,,,,,,20148,75.54,,,,,,,,,23346,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18462,76.31,,,,,,,,,30515,70.67,,,,,,,,,,,25366,73.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41508,60.63,18664,76.22,,,,,,,,,,,,,,,,,18250,76.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,"5151 MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik. (Un-Aided)",515199510,Artificial Intelligence and Data Science,Nashik,Un-Aided,4565,85.69,,,,,,,,,,,,,,,,,,,32987,69.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16934,77.06,,,,,,,,,,,,,,,,,,,4630,85.63,,,,,,,,,4527,85.71,,,,,,,,,15392,77.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4283,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515219110,Civil Engineering,,,40214,63.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33895,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515224210,Computer Science and Engineering,,,10320,80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,88.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32587,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515224610,Information Technology,,,10693,80.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515229310,Electrical Engineering,,,12620,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515237210,Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16829,77.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515261210,Mechanical Engineering,,,39768,63.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37838,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,12447,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14328,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515291210,Computer Science and Engineering(Data Science),,,13966,78.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10818,80.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"5152 G. H. Raisoni Institute of Business Management,Jalgaon (Un-Aided Autonomous Linguistic Minority - Hindi)",515291310,Computer Science and Engineering (Artificial Intelligence),,,13956,78.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9722,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,"5160 Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon (Un-Aided Autonomous)",516019110,Civil Engineering,Ahmednagar,Un-Aided -Autonomous,16436,77.33,,,,,,,,,24749,73.47,,,,,,,,,,,,,,,,,,,17180,76.95,,,,,,,,,30064,70.89,,,,,,,,,19581,75.79,,,,,,,,,19126,76,,,,,,,,,20538,75.38,,,,,,,,,7201,83.26,,,,,,,,,29156,71.33,32155,69.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175,77.48,,,,,,,,,,,,,,,,,,,17833,76.63,,,,,,,,,43035,51.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,"5160 Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon (Un-Aided Autonomous)",516024510,Computer Engineering,Ahmednagar,Un-Aided -Autonomous,1563,90,,,,,,,,,3872,86.46,,,,,,,,,7345,83.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593,85.66,,,,,,,,,2035,89.06,,,,,,,,,182,94.86,,,,,,,,,2921,87.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,90.34,,,,,,,,,,,,,,,,,,,1039,91.09,,,,,,,,,37212,66.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,"5160 Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon (Un-Aided Autonomous)",516024610,Information Technology,Ahmednagar,Un-Aided -Autonomous,3069,87.49,,,,,,,,,5000,85.26,,,,,,,,,22169,74.97,,,,,,,,,,,,,,,,,,,10846,80.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,87.2,,,,,,,,,3305,87.14,,,,,,,,,13396,79.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835,85.43,,,,,,,,,,,,,,,,,,,2936,87.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,"5160 Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon (Un-Aided Autonomous)",516029310,Electrical Engineering,Ahmednagar,Un-Aided -Autonomous,937,91.33,,,,,,,,,7475,83.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523,88.29,,,,,,,,,7242,83.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13281,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419,81.6,,,,,,,,,,,,,,,,,,,9157,81.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
